frame_count,timestamp,start_seconds,drone_latitude,drone_longitude,drone_x_m,drone_y_m,rel_alt_m,heading_deg,heading_source,camera_angle_deg,camera_angle_source,ground_distance_m,ground_x_m,ground_y_m,ground_latitude,ground_longitude
22,2024-06-19 11:35:09.710,0.7,32.104831,35.203788,0.6600733283196226,-0.3339584722840627,118.4,,trajectory,60.0,fixed,68.35827187205172,62.85435222129016,-28.701633849669783,32.10457616883633,35.20444756301173
23,2024-06-19 11:35:09.743,0.733,32.104831,35.203788,0.6600733283196226,-0.3339584722840627,118.4,,trajectory,60.0,fixed,68.35827187205172,62.85435222129016,-28.701633849669783,32.10457616883633,35.20444756301173
24,2024-06-19 11:35:09.777,0.767,32.10483,35.20379,0.848665707325376,-0.4452779628093785,118.4,,trajectory,60.0,fixed,68.35827187205172,63.21864423282877,-28.424540141458426,32.10457865801147,35.204451426285665
25,2024-06-19 11:35:09.810,0.8,32.10483,35.20379,0.848665707325376,-0.4452779628093785,118.4,,trajectory,60.0,fixed,68.35827187205172,63.21864423282877,-28.424540141458426,32.10457865801147,35.204451426285665
26,2024-06-19 11:35:09.843,0.834,32.10483,35.20379,0.848665707325376,-0.4452779628093785,118.4,,trajectory,60.0,fixed,68.35827187205172,63.21864423282877,-28.424540141458426,32.10457865801147,35.204451426285665
27,2024-06-19 11:35:09.877,0.867,32.104829,35.203793,1.1315542764338349,-0.5565974533346942,118.4,,trajectory,60.0,fixed,68.35827187205172,63.14510043001208,-29.317220304576246,32.104570638929125,35.20445064636228
28,2024-06-19 11:35:09.910,0.9,32.104829,35.203793,1.1315542764338349,-0.5565974533346942,118.4,,trajectory,60.0,fixed,68.35827187205172,63.14510043001208,-29.317220304576246,32.104570638929125,35.20445064636228
29,2024-06-19 11:35:09.943,0.934,32.104829,35.203793,1.1315542764338349,-0.5565974533346942,118.4,,trajectory,60.0,fixed,68.35827187205172,63.14510043001208,-29.317220304576246,32.104570638929125,35.20445064636228
30,2024-06-19 11:35:09.977,0.967,32.104828,35.203795,1.3201466560394168,-0.6679169445681254,118.4,,trajectory,60.0,fixed,68.35827187205172,63.494092431517224,-29.080129108376884,32.104572768755574,35.204454347381414
31,2024-06-19 11:35:10.010,1.0,32.104828,35.203795,1.3201466560394168,-0.6679169445681254,118.4,,trajectory,60.0,fixed,68.35827187205172,63.494092431517224,-29.080129108376884,32.104572768755574,35.204454347381414
32,2024-06-19 11:35:10.044,1.034,32.104828,35.203795,1.3201466560394168,-0.6679169445681254,118.4,,trajectory,60.0,fixed,68.35827187205172,63.494092431517224,-29.080129108376884,32.104572768755574,35.204454347381414
33,2024-06-19 11:35:10.077,1.067,32.104827,35.203799,1.697331414650752,-0.7792364350934412,118.4,,trajectory,60.0,fixed,68.35827187205172,63.75422631266193,-29.446205736896726,32.104569480233266,35.20445710607062
34,2024-06-19 11:35:10.110,1.1,32.104827,35.203799,1.697331414650752,-0.7792364350934412,118.4,,trajectory,60.0,fixed,68.35827187205172,63.75422631266193,-29.446205736896726,32.104569480233266,35.20445710607062
35,2024-06-19 11:35:10.144,1.134,32.104827,35.203799,1.697331414650752,-0.7792364350934412,118.4,,trajectory,60.0,fixed,68.35827187205172,63.75422631266193,-29.446205736896726,32.104569480233266,35.20445710607062
36,2024-06-19 11:35:10.177,1.167,32.104825,35.203802,1.9802199849588678,-1.0018754168521882,118.4,114.21467693023641,trajectory,60.0,fixed,68.35827187205172,64.66611611310618,-28.265986624527056,32.104580082321945,35.20446677655469
37,2024-06-19 11:35:10.211,1.201,32.104825,35.203802,1.9802199849588678,-1.0018754168521882,118.4,114.21467693023641,trajectory,60.0,fixed,68.35827187205172,64.66611611310618,-28.265986624527056,32.104580082321945,35.20446677655469
38,2024-06-19 11:35:10.244,1.234,32.104825,35.203802,1.9802199849588678,-1.0018754168521882,118.4,114.21467693023641,trajectory,60.0,fixed,68.35827187205172,64.66611611310618,-28.265986624527056,32.104580082321945,35.20446677655469
39,2024-06-19 11:35:10.278,1.267,32.104824,35.203806,2.3574047435702035,-1.1131949073775038,118.4,113.87891413921676,trajectory,60.0,fixed,68.35827187205172,64.90550692212605,-28.691959332098833,32.104576255744,35.20446931526605
40,2024-06-19 11:35:10.311,1.301,32.104824,35.203806,2.3574047435702035,-1.1131949073775038,118.4,113.87891413921676,trajectory,60.0,fixed,68.35827187205172,64.90550692212605,-28.691959332098833,32.104576255744,35.20446931526605
