subtitle_index,start_time,end_time,start_seconds,end_seconds,frame_count,diff_time_ms,timestamp,iso,shutter,fnum,ev,color_md,focal_len,latitude,longitude,rel_alt,abs_alt,ct
3424,"00:01:54,204","00:01:54,237",114.204,114.237,3424,33,2026-06-09 08:36:27.639,220.0,1/3200.0,1.8,0.0,default,24.0,32.103338,35.209138,31.3,731.882,5410.0
3425,"00:01:54,237","00:01:54,271",114.237,114.271,3425,34,2026-06-09 08:36:27.673,220.0,1/3200.0,1.8,0.0,default,24.0,32.103338,35.209138,31.3,731.882,5411.0
3426,"00:01:54,271","00:01:54,304",114.271,114.304,3426,33,2026-06-09 08:36:27.706,220.0,1/3200.0,1.8,0.0,default,24.0,32.103337,35.20914,31.3,731.882,5413.0
3427,"00:01:54,304","00:01:54,337",114.304,114.337,3427,33,2026-06-09 08:36:27.739,220.0,1/3200.0,1.8,0.0,default,24.0,32.103337,35.20914,31.3,731.882,5414.0
3428,"00:01:54,337","00:01:54,371",114.337,114.371,3428,34,2026-06-09 08:36:27.773,220.0,1/3200.0,1.8,0.0,default,24.0,32.103337,35.20914,31.3,731.882,5415.0
3429,"00:01:54,371","00:01:54,404",114.371,114.404,3429,33,2026-06-09 08:36:27.806,220.0,1/3200.0,1.8,0.0,default,24.0,32.103335,35.209141,31.2,731.782,5416.0
3430,"00:01:54,404","00:01:54,437",114.404,114.437,3430,33,2026-06-09 08:36:27.839,220.0,1/3200.0,1.8,0.0,default,24.0,32.103335,35.209141,31.2,731.782,5418.0
3431,"00:01:54,437","00:01:54,471",114.437,114.471,3431,34,2026-06-09 08:36:27.873,220.0,1/3200.0,1.8,0.0,default,24.0,32.103335,35.209141,31.2,731.782,5420.0
3432,"00:01:54,471","00:01:54,504",114.471,114.504,3432,33,2026-06-09 08:36:27.906,220.0,1/3200.0,1.8,0.0,default,24.0,32.103334,35.209143,31.2,731.782,5421.0
3433,"00:01:54,504","00:01:54,538",114.504,114.538,3433,34,2026-06-09 08:36:27.939,220.0,1/3200.0,1.8,0.0,default,24.0,32.103334,35.209143,31.2,731.782,5422.0
3434,"00:01:54,538","00:01:54,571",114.538,114.571,3434,33,2026-06-09 08:36:27.973,220.0,1/3200.0,1.8,0.0,default,24.0,32.103334,35.209143,31.2,731.782,5423.0
3435,"00:01:54,571","00:01:54,604",114.571,114.604,3435,33,2026-06-09 08:36:28.006,220.0,1/3200.0,1.8,0.0,default,24.0,32.103332,35.209146,31.2,731.782,5424.0
3436,"00:01:54,604","00:01:54,638",114.604,114.638,3436,34,2026-06-09 08:36:28.040,220.0,1/3200.0,1.8,0.0,default,24.0,32.103332,35.209146,31.2,731.782,5424.0
3437,"00:01:54,638","00:01:54,671",114.638,114.671,3437,33,2026-06-09 08:36:28.073,220.0,1/3200.0,1.8,0.0,default,24.0,32.103332,35.209146,31.2,731.782,5425.0
3438,"00:01:54,671","00:01:54,704",114.671,114.704,3438,33,2026-06-09 08:36:28.106,220.0,1/3200.0,1.8,0.0,default,24.0,32.10333,35.209148,31.2,731.782,5425.0
3439,"00:01:54,704","00:01:54,738",114.704,114.738,3439,34,2026-06-09 08:36:28.140,220.0,1/3200.0,1.8,0.0,default,24.0,32.10333,35.209148,31.2,731.782,5426.0
3440,"00:01:54,738","00:01:54,771",114.738,114.771,3440,33,2026-06-09 08:36:28.173,220.0,1/3200.0,1.8,0.0,default,24.0,32.10333,35.209148,31.2,731.782,5426.0
3441,"00:01:54,771","00:01:54,804",114.771,114.804,3441,33,2026-06-09 08:36:28.206,220.0,1/3200.0,1.8,0.0,default,24.0,32.103327,35.209152,31.2,731.782,5427.0
3442,"00:01:54,804","00:01:54,838",114.804,114.838,3442,34,2026-06-09 08:36:28.240,220.0,1/3200.0,1.8,0.0,default,24.0,32.103327,35.209152,31.2,731.782,5427.0
3443,"00:01:54,838","00:01:54,871",114.838,114.871,3443,33,2026-06-09 08:36:28.273,220.0,1/3200.0,1.8,0.0,default,24.0,32.103327,35.209152,31.2,731.782,5428.0
3444,"00:01:54,871","00:01:54,905",114.871,114.905,3444,34,2026-06-09 08:36:28.307,220.0,1/3200.0,1.8,0.0,default,24.0,32.103324,35.209155,31.2,731.782,5429.0
3445,"00:01:54,905","00:01:54,938",114.905,114.938,3445,33,2026-06-09 08:36:28.340,220.0,1/3200.0,1.8,0.0,default,24.0,32.103324,35.209155,31.2,731.782,5429.0
3446,"00:01:54,938","00:01:54,971",114.938,114.971,3446,33,2026-06-09 08:36:28.373,220.0,1/3200.0,1.8,0.0,default,24.0,32.103324,35.209155,31.2,731.782,5429.0
3447,"00:01:54,971","00:01:55,005",114.971,115.005,3447,34,2026-06-09 08:36:28.407,220.0,1/3200.0,1.8,0.0,default,24.0,32.103321,35.209159,31.2,731.782,5429.0
3448,"00:01:55,005","00:01:55,038",115.005,115.038,3448,33,2026-06-09 08:36:28.440,220.0,1/3200.0,1.8,0.0,default,24.0,32.103321,35.209159,31.2,731.782,5429.0
3449,"00:01:55,038","00:01:55,071",115.038,115.071,3449,33,2026-06-09 08:36:28.473,220.0,1/3200.0,1.8,0.0,default,24.0,32.103321,35.209159,31.2,731.782,5428.0
3450,"00:01:55,071","00:01:55,105",115.071,115.105,3450,34,2026-06-09 08:36:28.507,220.0,1/3200.0,1.8,0.0,default,24.0,32.103318,35.209163,31.2,731.782,5428.0
3451,"00:01:55,105","00:01:55,138",115.105,115.138,3451,33,2026-06-09 08:36:28.540,220.0,1/3200.0,1.8,0.0,default,24.0,32.103318,35.209163,31.2,731.782,5427.0
3452,"00:01:55,138","00:01:55,171",115.138,115.171,3452,33,2026-06-09 08:36:28.574,220.0,1/3200.0,1.8,0.0,default,24.0,32.103318,35.209163,31.2,731.782,5426.0
3453,"00:01:55,171","00:01:55,205",115.171,115.205,3453,34,2026-06-09 08:36:28.607,210.0,1/3200.0,1.8,0.0,default,24.0,32.103314,35.209167,31.2,731.782,5426.0
3454,"00:01:55,205","00:01:55,238",115.205,115.238,3454,33,2026-06-09 08:36:28.640,210.0,1/3200.0,1.8,0.0,default,24.0,32.103314,35.209167,31.2,731.782,5425.0
3455,"00:01:55,238","00:01:55,272",115.238,115.272,3455,34,2026-06-09 08:36:28.674,210.0,1/3200.0,1.8,0.0,default,24.0,32.103314,35.209167,31.2,731.782,5425.0
3456,"00:01:55,272","00:01:55,305",115.272,115.305,3456,33,2026-06-09 08:36:28.707,210.0,1/3200.0,1.8,0.0,default,24.0,32.10331,35.209172,31.2,731.782,5425.0
3457,"00:01:55,305","00:01:55,338",115.305,115.338,3457,33,2026-06-09 08:36:28.740,210.0,1/3200.0,1.8,0.0,default,24.0,32.10331,35.209172,31.2,731.782,5424.0
3458,"00:01:55,338","00:01:55,372",115.338,115.372,3458,34,2026-06-09 08:36:28.774,210.0,1/3200.0,1.8,0.0,default,24.0,32.10331,35.209172,31.2,731.782,5424.0
3459,"00:01:55,372","00:01:55,405",115.372,115.405,3459,33,2026-06-09 08:36:28.807,220.0,1/3200.0,1.8,0.0,default,24.0,32.103306,35.209178,31.2,731.782,5423.0
3460,"00:01:55,405","00:01:55,438",115.405,115.438,3460,33,2026-06-09 08:36:28.840,220.0,1/3200.0,1.8,0.0,default,24.0,32.103306,35.209178,31.2,731.782,5423.0
3461,"00:01:55,438","00:01:55,472",115.438,115.472,3461,34,2026-06-09 08:36:28.874,220.0,1/3200.0,1.8,0.0,default,24.0,32.103306,35.209178,31.2,731.782,5422.0
3462,"00:01:55,472","00:01:55,505",115.472,115.505,3462,33,2026-06-09 08:36:28.907,220.0,1/3200.0,1.8,0.0,default,24.0,32.103302,35.209183,31.2,731.782,5423.0
3463,"00:01:55,505","00:01:55,538",115.505,115.538,3463,33,2026-06-09 08:36:28.941,220.0,1/3200.0,1.8,0.0,default,24.0,32.103302,35.209183,31.2,731.782,5423.0
3464,"00:01:55,538","00:01:55,572",115.538,115.572,3464,34,2026-06-09 08:36:28.974,220.0,1/3200.0,1.8,0.0,default,24.0,32.103302,35.209183,31.2,731.782,5424.0
3465,"00:01:55,572","00:01:55,605",115.572,115.605,3465,33,2026-06-09 08:36:29.007,220.0,1/3200.0,1.8,0.0,default,24.0,32.103297,35.209189,31.1,731.682,5425.0
3466,"00:01:55,605","00:01:55,639",115.605,115.639,3466,34,2026-06-09 08:36:29.041,220.0,1/3200.0,1.8,0.0,default,24.0,32.103297,35.209189,31.1,731.682,5425.0
3467,"00:01:55,639","00:01:55,672",115.639,115.672,3467,33,2026-06-09 08:36:29.074,220.0,1/3200.0,1.8,0.0,default,24.0,32.103297,35.209189,31.1,731.682,5425.0
3468,"00:01:55,672","00:01:55,705",115.672,115.705,3468,33,2026-06-09 08:36:29.107,220.0,1/3200.0,1.8,0.0,default,24.0,32.103293,35.209194,31.1,731.682,5426.0
3469,"00:01:55,705","00:01:55,739",115.705,115.739,3469,34,2026-06-09 08:36:29.141,220.0,1/3200.0,1.8,0.0,default,24.0,32.103293,35.209194,31.1,731.682,5426.0
3470,"00:01:55,739","00:01:55,772",115.739,115.772,3470,33,2026-06-09 08:36:29.174,220.0,1/3200.0,1.8,0.0,default,24.0,32.103293,35.209194,31.1,731.682,5426.0
3471,"00:01:55,772","00:01:55,805",115.772,115.805,3471,33,2026-06-09 08:36:29.207,220.0,1/3200.0,1.8,0.0,default,24.0,32.103287,35.209201,31.1,731.682,5426.0
3472,"00:01:55,805","00:01:55,839",115.805,115.839,3472,34,2026-06-09 08:36:29.241,220.0,1/3200.0,1.8,0.0,default,24.0,32.103287,35.209201,31.1,731.682,5425.0
3473,"00:01:55,839","00:01:55,872",115.839,115.872,3473,33,2026-06-09 08:36:29.274,230.0,1/3200.0,1.8,0.0,default,24.0,32.103287,35.209201,31.1,731.682,5425.0
3474,"00:01:55,872","00:01:55,905",115.872,115.905,3474,33,2026-06-09 08:36:29.308,230.0,1/3200.0,1.8,0.0,default,24.0,32.103282,35.209207,31.1,731.682,5425.0
3475,"00:01:55,905","00:01:55,939",115.905,115.939,3475,34,2026-06-09 08:36:29.341,220.0,1/3200.0,1.8,0.0,default,24.0,32.103282,35.209207,31.1,731.682,5425.0
3476,"00:01:55,939","00:01:55,972",115.939,115.972,3476,33,2026-06-09 08:36:29.374,220.0,1/3200.0,1.8,0.0,default,24.0,32.103282,35.209207,31.1,731.682,5425.0
3477,"00:01:55,972","00:01:56,006",115.972,116.006,3477,34,2026-06-09 08:36:29.408,220.0,1/3200.0,1.8,0.0,default,24.0,32.103276,35.209214,31.1,731.682,5425.0
3478,"00:01:56,006","00:01:56,039",116.006,116.039,3478,33,2026-06-09 08:36:29.441,220.0,1/3200.0,1.8,0.0,default,24.0,32.103276,35.209214,31.1,731.682,5425.0
3479,"00:01:56,039","00:01:56,072",116.039,116.072,3479,33,2026-06-09 08:36:29.474,230.0,1/3200.0,1.8,0.0,default,24.0,32.103276,35.209214,31.1,731.682,5426.0
3480,"00:01:56,072","00:01:56,106",116.072,116.106,3480,34,2026-06-09 08:36:29.508,230.0,1/3200.0,1.8,0.0,default,24.0,32.103271,35.20922,31.1,731.682,5426.0
3481,"00:01:56,106","00:01:56,139",116.106,116.139,3481,33,2026-06-09 08:36:29.541,230.0,1/3200.0,1.8,0.0,default,24.0,32.103271,35.20922,31.1,731.682,5425.0
3482,"00:01:56,139","00:01:56,172",116.139,116.172,3482,33,2026-06-09 08:36:29.574,230.0,1/3200.0,1.8,0.0,default,24.0,32.103271,35.20922,31.1,731.682,5425.0
3483,"00:01:56,172","00:01:56,206",116.172,116.206,3483,34,2026-06-09 08:36:29.608,240.0,1/3200.0,1.8,0.0,default,24.0,32.103264,35.209226,31.1,731.682,5425.0
3484,"00:01:56,206","00:01:56,239",116.206,116.239,3484,33,2026-06-09 08:36:29.641,240.0,1/3200.0,1.8,0.0,default,24.0,32.103264,35.209226,31.1,731.682,5426.0
3485,"00:01:56,239","00:01:56,272",116.239,116.272,3485,33,2026-06-09 08:36:29.675,240.0,1/3200.0,1.8,0.0,default,24.0,32.103264,35.209226,31.1,731.682,5427.0
3486,"00:01:56,272","00:01:56,306",116.272,116.306,3486,34,2026-06-09 08:36:29.708,230.0,1/3200.0,1.8,0.0,default,24.0,32.103257,35.209232,31.1,731.682,5427.0
3487,"00:01:56,306","00:01:56,339",116.306,116.339,3487,33,2026-06-09 08:36:29.741,230.0,1/3200.0,1.8,0.0,default,24.0,32.103257,35.209232,31.1,731.682,5427.0
3488,"00:01:56,339","00:01:56,373",116.339,116.373,3488,34,2026-06-09 08:36:29.775,230.0,1/3200.0,1.8,0.0,default,24.0,32.103257,35.209232,31.1,731.682,5427.0
3489,"00:01:56,373","00:01:56,406",116.373,116.406,3489,33,2026-06-09 08:36:29.808,230.0,1/3200.0,1.8,0.0,default,24.0,32.103251,35.209237,31.1,731.682,5428.0
3490,"00:01:56,406","00:01:56,439",116.406,116.439,3490,33,2026-06-09 08:36:29.841,230.0,1/3200.0,1.8,0.0,default,24.0,32.103251,35.209237,31.1,731.682,5429.0
3491,"00:01:56,439","00:01:56,473",116.439,116.473,3491,34,2026-06-09 08:36:29.875,230.0,1/3200.0,1.8,0.0,default,24.0,32.103251,35.209237,31.1,731.682,5431.0
3492,"00:01:56,473","00:01:56,506",116.473,116.506,3492,33,2026-06-09 08:36:29.908,230.0,1/3200.0,1.8,0.0,default,24.0,32.103243,35.209243,31.1,731.682,5432.0
3493,"00:01:56,506","00:01:56,539",116.506,116.539,3493,33,2026-06-09 08:36:29.941,230.0,1/3200.0,1.8,0.0,default,24.0,32.103243,35.209243,31.1,731.682,5432.0
3494,"00:01:56,539","00:01:56,573",116.539,116.573,3494,34,2026-06-09 08:36:29.975,230.0,1/3200.0,1.8,0.0,default,24.0,32.103243,35.209243,31.1,731.682,5432.0
3495,"00:01:56,573","00:01:56,606",116.573,116.606,3495,33,2026-06-09 08:36:30.008,230.0,1/3200.0,1.8,0.0,default,24.0,32.103236,35.209249,31.1,731.682,5432.0
3496,"00:01:56,606","00:01:56,639",116.606,116.639,3496,33,2026-06-09 08:36:30.041,230.0,1/3200.0,1.8,0.0,default,24.0,32.103236,35.209249,31.1,731.682,5433.0
3497,"00:01:56,639","00:01:56,673",116.639,116.673,3497,34,2026-06-09 08:36:30.075,230.0,1/3200.0,1.8,0.0,default,24.0,32.103236,35.209249,31.1,731.682,5432.0
3498,"00:01:56,673","00:01:56,706",116.673,116.706,3498,33,2026-06-09 08:36:30.108,230.0,1/3200.0,1.8,0.0,default,24.0,32.103228,35.209255,31.1,731.682,5431.0
3499,"00:01:56,706","00:01:56,740",116.706,116.74,3499,34,2026-06-09 08:36:30.141,230.0,1/3200.0,1.8,0.0,default,24.0,32.103228,35.209255,31.1,731.682,5431.0
3500,"00:01:56,740","00:01:56,773",116.74,116.773,3500,33,2026-06-09 08:36:30.175,230.0,1/3200.0,1.8,0.0,default,24.0,32.103228,35.209255,31.1,731.682,5430.0
3501,"00:01:56,773","00:01:56,806",116.773,116.806,3501,33,2026-06-09 08:36:30.208,230.0,1/3200.0,1.8,0.0,default,24.0,32.103221,35.209262,31.1,731.682,5430.0
3502,"00:01:56,806","00:01:56,840",116.806,116.84,3502,34,2026-06-09 08:36:30.242,230.0,1/3200.0,1.8,0.0,default,24.0,32.103221,35.209262,31.1,731.682,5429.0
3503,"00:01:56,840","00:01:56,873",116.84,116.873,3503,33,2026-06-09 08:36:30.275,230.0,1/3200.0,1.8,0.0,default,24.0,32.103221,35.209262,31.1,731.682,5429.0
3504,"00:01:56,873","00:01:56,906",116.873,116.906,3504,33,2026-06-09 08:36:30.309,230.0,1/3200.0,1.8,0.0,default,24.0,32.103213,35.209269,31.1,731.682,5426.0
3505,"00:01:56,906","00:01:56,940",116.906,116.94,3505,34,2026-06-09 08:36:30.342,230.0,1/3200.0,1.8,0.0,default,24.0,32.103213,35.209269,31.1,731.682,5420.0
3506,"00:01:56,940","00:01:56,973",116.94,116.973,3506,33,2026-06-09 08:36:30.375,230.0,1/3200.0,1.8,0.0,default,24.0,32.103213,35.209269,31.1,731.682,5412.0
3507,"00:01:56,973","00:01:57,006",116.973,117.006,3507,33,2026-06-09 08:36:30.409,230.0,1/3200.0,1.8,0.0,default,24.0,32.103205,35.209275,31.1,731.682,5403.0
3508,"00:01:57,006","00:01:57,040",117.006,117.04,3508,34,2026-06-09 08:36:30.442,230.0,1/3200.0,1.8,0.0,default,24.0,32.103205,35.209275,31.1,731.682,5393.0
3509,"00:01:57,040","00:01:57,073",117.04,117.073,3509,33,2026-06-09 08:36:30.475,230.0,1/3200.0,1.8,0.0,default,24.0,32.103205,35.209275,31.1,731.682,5383.0
3510,"00:01:57,073","00:01:57,107",117.073,117.107,3510,34,2026-06-09 08:36:30.509,230.0,1/3200.0,1.8,0.0,default,24.0,32.103197,35.209282,31.1,731.682,5372.0
3511,"00:01:57,107","00:01:57,140",117.107,117.14,3511,33,2026-06-09 08:36:30.542,230.0,1/3200.0,1.8,0.0,default,24.0,32.103197,35.209282,31.1,731.682,5361.0
3512,"00:01:57,140","00:01:57,173",117.14,117.173,3512,33,2026-06-09 08:36:30.575,250.0,1/3200.0,1.8,0.0,default,24.0,32.103197,35.209282,31.1,731.682,5350.0
3513,"00:01:57,173","00:01:57,207",117.173,117.207,3513,34,2026-06-09 08:36:30.609,250.0,1/3200.0,1.8,0.0,default,24.0,32.103189,35.209289,31.0,731.582,5340.0
3514,"00:01:57,207","00:01:57,240",117.207,117.24,3514,33,2026-06-09 08:36:30.642,250.0,1/3200.0,1.8,0.0,default,24.0,32.103189,35.209289,31.0,731.582,5329.0
3515,"00:01:57,240","00:01:57,273",117.24,117.273,3515,33,2026-06-09 08:36:30.675,250.0,1/3200.0,1.8,0.0,default,24.0,32.103189,35.209289,31.0,731.582,5320.0
3516,"00:01:57,273","00:01:57,307",117.273,117.307,3516,34,2026-06-09 08:36:30.709,250.0,1/3200.0,1.8,0.0,default,24.0,32.103181,35.209297,31.0,731.582,5310.0
3517,"00:01:57,307","00:01:57,340",117.307,117.34,3517,33,2026-06-09 08:36:30.742,250.0,1/3200.0,1.8,0.0,default,24.0,32.103181,35.209297,31.0,731.582,5300.0
3518,"00:01:57,340","00:01:57,373",117.34,117.373,3518,33,2026-06-09 08:36:30.776,250.0,1/3200.0,1.8,0.0,default,24.0,32.103181,35.209297,31.0,731.582,5292.0
3519,"00:01:57,373","00:01:57,407",117.373,117.407,3519,34,2026-06-09 08:36:30.809,250.0,1/3200.0,1.8,0.0,default,24.0,32.103172,35.209304,31.0,731.582,5284.0
3520,"00:01:57,407","00:01:57,440",117.407,117.44,3520,33,2026-06-09 08:36:30.842,250.0,1/3200.0,1.8,0.0,default,24.0,32.103172,35.209304,31.0,731.582,5277.0
3521,"00:01:57,440","00:01:57,474",117.44,117.474,3521,34,2026-06-09 08:36:30.876,250.0,1/3200.0,1.8,0.0,default,24.0,32.103172,35.209304,31.0,731.582,5272.0
3522,"00:01:57,474","00:01:57,507",117.474,117.507,3522,33,2026-06-09 08:36:30.909,250.0,1/3200.0,1.8,0.0,default,24.0,32.103167,35.20931,31.0,731.582,5266.0
3523,"00:01:57,507","00:01:57,540",117.507,117.54,3523,33,2026-06-09 08:36:30.942,250.0,1/3200.0,1.8,0.0,default,24.0,32.103167,35.20931,31.0,731.582,5261.0
3524,"00:01:57,540","00:01:57,574",117.54,117.574,3524,34,2026-06-09 08:36:30.977,260.0,1/3200.0,1.8,0.0,default,24.0,32.103167,35.20931,31.0,731.582,5257.0
3525,"00:01:57,574","00:01:57,607",117.574,117.607,3525,33,2026-06-09 08:36:31.009,260.0,1/3200.0,1.8,0.0,default,24.0,32.103158,35.209318,31.0,731.582,5254.0
3526,"00:01:57,607","00:01:57,640",117.607,117.64,3526,33,2026-06-09 08:36:31.042,260.0,1/3200.0,1.8,0.0,default,24.0,32.103158,35.209318,31.0,731.582,5251.0
3527,"00:01:57,640","00:01:57,674",117.64,117.674,3527,34,2026-06-09 08:36:31.077,260.0,1/3200.0,1.8,0.0,default,24.0,32.103158,35.209318,31.0,731.582,5249.0
3528,"00:01:57,674","00:01:57,707",117.674,117.707,3528,33,2026-06-09 08:36:31.109,260.0,1/3200.0,1.8,0.0,default,24.0,32.10315,35.209325,31.0,731.582,5249.0
3529,"00:01:57,707","00:01:57,740",117.707,117.74,3529,33,2026-06-09 08:36:31.143,260.0,1/3200.0,1.8,0.0,default,24.0,32.10315,35.209325,31.0,731.582,5248.0
3530,"00:01:57,740","00:01:57,774",117.74,117.774,3530,34,2026-06-09 08:36:31.176,270.0,1/3200.0,1.8,0.0,default,24.0,32.10315,35.209325,31.0,731.582,5249.0
3531,"00:01:57,774","00:01:57,807",117.774,117.807,3531,33,2026-06-09 08:36:31.209,270.0,1/3200.0,1.8,0.0,default,24.0,32.103141,35.209333,31.0,731.582,5250.0
3532,"00:01:57,807","00:01:57,841",117.807,117.841,3532,34,2026-06-09 08:36:31.243,270.0,1/3200.0,1.8,0.0,default,24.0,32.103141,35.209333,31.0,731.582,5251.0
3533,"00:01:57,841","00:01:57,874",117.841,117.874,3533,33,2026-06-09 08:36:31.276,270.0,1/3200.0,1.8,0.0,default,24.0,32.103141,35.209333,31.0,731.582,5253.0
3534,"00:01:57,874","00:01:57,907",117.874,117.907,3534,33,2026-06-09 08:36:31.310,270.0,1/3200.0,1.8,0.0,default,24.0,32.103132,35.209341,31.0,731.582,5254.0
3535,"00:01:57,907","00:01:57,941",117.907,117.941,3535,34,2026-06-09 08:36:31.343,280.0,1/3200.0,1.8,0.0,default,24.0,32.103132,35.209341,31.0,731.582,5256.0
3536,"00:01:57,941","00:01:57,974",117.941,117.974,3536,33,2026-06-09 08:36:31.377,280.0,1/3200.0,1.8,0.0,default,24.0,32.103132,35.209341,31.0,731.582,5257.0
3537,"00:01:57,974","00:01:58,007",117.974,118.007,3537,33,2026-06-09 08:36:31.409,280.0,1/3200.0,1.8,0.0,default,24.0,32.103122,35.209349,31.0,731.582,5262.0
3538,"00:01:58,007","00:01:58,041",118.007,118.041,3538,34,2026-06-09 08:36:31.443,280.0,1/3200.0,1.8,0.0,default,24.0,32.103122,35.209349,31.0,731.582,5269.0
3539,"00:01:58,041","00:01:58,074",118.041,118.074,3539,33,2026-06-09 08:36:31.476,290.0,1/3200.0,1.8,0.0,default,24.0,32.103122,35.209349,31.0,731.582,5278.0
3540,"00:01:58,074","00:01:58,107",118.074,118.107,3540,33,2026-06-09 08:36:31.510,290.0,1/3200.0,1.8,0.0,default,24.0,32.103113,35.209356,31.0,731.582,5285.0
3541,"00:01:58,107","00:01:58,141",118.107,118.141,3541,34,2026-06-09 08:36:31.543,290.0,1/3200.0,1.8,0.0,default,24.0,32.103113,35.209356,31.0,731.582,5291.0
3542,"00:01:58,141","00:01:58,174",118.141,118.174,3542,33,2026-06-09 08:36:31.576,290.0,1/3200.0,1.8,0.0,default,24.0,32.103113,35.209356,31.0,731.582,5295.0
3543,"00:01:58,174","00:01:58,208",118.174,118.208,3543,34,2026-06-09 08:36:31.610,300.0,1/3200.0,1.8,0.0,default,24.0,32.103104,35.209365,31.0,731.582,5299.0
3544,"00:01:58,208","00:01:58,241",118.208,118.241,3544,33,2026-06-09 08:36:31.643,300.0,1/3200.0,1.8,0.0,default,24.0,32.103104,35.209365,31.0,731.582,5302.0
3545,"00:01:58,241","00:01:58,274",118.241,118.274,3545,33,2026-06-09 08:36:31.677,300.0,1/3200.0,1.8,0.0,default,24.0,32.103094,35.209373,31.0,731.582,5305.0
3546,"00:01:58,274","00:01:58,308",118.274,118.308,3546,34,2026-06-09 08:36:31.710,300.0,1/3200.0,1.8,0.0,default,24.0,32.103094,35.209373,31.0,731.582,5309.0
3547,"00:01:58,308","00:01:58,341",118.308,118.341,3547,33,2026-06-09 08:36:31.743,310.0,1/3200.0,1.8,0.0,default,24.0,32.103094,35.209373,31.0,731.582,5313.0
3548,"00:01:58,341","00:01:58,374",118.341,118.374,3548,33,2026-06-09 08:36:31.777,310.0,1/3200.0,1.8,0.0,default,24.0,32.103094,35.209373,31.0,731.582,5317.0
3549,"00:01:58,374","00:01:58,408",118.374,118.408,3549,34,2026-06-09 08:36:31.810,310.0,1/3200.0,1.8,0.0,default,24.0,32.103085,35.209381,30.9,731.482,5321.0
3550,"00:01:58,408","00:01:58,441",118.408,118.441,3550,33,2026-06-09 08:36:31.843,290.0,1/3200.0,1.8,0.0,default,24.0,32.103085,35.209381,30.9,731.482,5325.0
3551,"00:01:58,441","00:01:58,474",118.441,118.474,3551,33,2026-06-09 08:36:31.877,290.0,1/3200.0,1.8,0.0,default,24.0,32.103085,35.209381,30.9,731.482,5328.0
3552,"00:01:58,474","00:01:58,508",118.474,118.508,3552,34,2026-06-09 08:36:31.910,290.0,1/3200.0,1.8,0.0,default,24.0,32.103075,35.209389,30.9,731.482,5331.0
3553,"00:01:58,508","00:01:58,541",118.508,118.541,3553,33,2026-06-09 08:36:31.943,290.0,1/3200.0,1.8,0.0,default,24.0,32.103075,35.209389,30.9,731.482,5334.0
3554,"00:01:58,541","00:01:58,575",118.541,118.575,3554,34,2026-06-09 08:36:31.977,270.0,1/3200.0,1.8,0.0,default,24.0,32.103075,35.209389,30.9,731.482,5337.0
3555,"00:01:58,575","00:01:58,608",118.575,118.608,3555,33,2026-06-09 08:36:32.010,270.0,1/3200.0,1.8,0.0,default,24.0,32.103065,35.209397,30.9,731.482,5339.0
3556,"00:01:58,608","00:01:58,641",118.608,118.641,3556,33,2026-06-09 08:36:32.043,270.0,1/3200.0,1.8,0.0,default,24.0,32.103065,35.209397,30.9,731.482,5341.0
3557,"00:01:58,641","00:01:58,675",118.641,118.675,3557,34,2026-06-09 08:36:32.077,270.0,1/2500.0,1.8,0.0,default,24.0,32.103065,35.209397,30.9,731.482,5343.0
3558,"00:01:58,675","00:01:58,708",118.675,118.708,3558,33,2026-06-09 08:36:32.110,270.0,1/2500.0,1.8,0.0,default,24.0,32.103055,35.209405,30.9,731.482,5345.0
3559,"00:01:58,708","00:01:58,741",118.708,118.741,3559,33,2026-06-09 08:36:32.144,270.0,1/2500.0,1.8,0.0,default,24.0,32.103055,35.209405,30.9,731.482,5346.0
3560,"00:01:58,741","00:01:58,775",118.741,118.775,3560,34,2026-06-09 08:36:32.177,250.0,1/2500.0,1.8,0.0,default,24.0,32.103055,35.209405,30.9,731.482,5347.0
3561,"00:01:58,775","00:01:58,808",118.775,118.808,3561,33,2026-06-09 08:36:32.210,250.0,1/2500.0,1.8,0.0,default,24.0,32.103044,35.209414,30.9,731.482,5349.0
3562,"00:01:58,808","00:01:58,841",118.808,118.841,3562,33,2026-06-09 08:36:32.244,250.0,1/2500.0,1.8,0.0,default,24.0,32.103044,35.209414,30.9,731.482,5351.0
3563,"00:01:58,841","00:01:58,875",118.841,118.875,3563,34,2026-06-09 08:36:32.277,250.0,1/2500.0,1.8,0.0,default,24.0,32.103044,35.209414,30.9,731.482,5352.0
3564,"00:01:58,875","00:01:58,908",118.875,118.908,3564,33,2026-06-09 08:36:32.310,250.0,1/2500.0,1.8,0.0,default,24.0,32.103034,35.209422,30.9,731.482,5352.0
3565,"00:01:58,908","00:01:58,942",118.908,118.942,3565,34,2026-06-09 08:36:32.344,250.0,1/2500.0,1.8,0.0,default,24.0,32.103034,35.209422,30.9,731.482,5352.0
3566,"00:01:58,942","00:01:58,975",118.942,118.975,3566,33,2026-06-09 08:36:32.378,250.0,1/2500.0,1.8,0.0,default,24.0,32.103034,35.209422,30.9,731.482,5352.0
3567,"00:01:58,975","00:01:59,008",118.975,119.008,3567,33,2026-06-09 08:36:32.410,250.0,1/2500.0,1.8,0.0,default,24.0,32.103024,35.209429,30.9,731.482,5351.0
