query_frame_count,time_s,decision,seconds_since_previous_fix,position_error_m,is_good_fix,motion_viterbi_rank,motion_viterbi_dino_similarity,lg_inlier_count,lg_inlier_ratio,motion_viterbi_reference_dataset,motion_viterbi_reference_frame_count
7494,249.991,NO_FIX,,5.807265549045355,False,3,0.8694961071014404,99,0.3574007220216607,v11,810
7524,250.991,NO_FIX,,5.97604054573661,False,2,0.8670853972434998,81,0.3,v11,810
7554,251.992,NO_FIX,,6.666421435592003,False,2,0.8770989775657654,100,0.36231884057971014,v11,810
7584,252.993,NO_FIX,,2.197198135977039,False,2,0.8590658903121948,81,0.3,v14,3148
7614,253.994,NO_FIX,,1.2632881914674754,False,5,0.8471181392669678,59,0.22692307692307692,v14,3148
7644,254.995,NO_FIX,,2.3838446048848523,False,2,0.8686522245407104,47,0.373015873015873,v14,3328
7674,255.996,NO_FIX,,1.7149974184853563,False,5,0.8411126732826233,33,0.33,v14,3298
7704,256.997,NO_FIX,,10.30740672588782,False,3,0.7792720198631287,18,0.1935483870967742,v13,121
7734,257.998,NO_FIX,,10.40054136211375,False,3,0.768933892250061,39,0.3170731707317073,v13,121
7764,258.999,NO_FIX,,10.460401571612062,False,3,0.6998056769371033,32,0.3764705882352941,v13,121
