frame_count,source,raw_final_lat,raw_final_lon,smoothed_lat,smoothed_lon,gt_lat,gt_lon,smoothed_error_m
6385,NO_FIX,,,32.10779575,35.20562084,32.10840628,35.20448619,126.7505
6415,SAT,32.10806,35.20574,32.10787278,35.20565845,32.10835128,35.20484279,93.5555
6445,SAT,32.108097,35.205803,32.10795229,35.20570732,32.10819749,35.20511067,62.5318
6475,SAT,32.10798,35.205875,32.10798129,35.20576712,32.10809579,35.20525796,49.6737
6505,SAT,32.107933,35.206013,32.10797878,35.20585249,32.10800937,35.20537392,45.2538
6535,SAT,32.107983,35.20606,32.10798049,35.20593253,32.10797141,35.20547684,42.9801
6565,SAT,32.107994,35.206223,32.10798305,35.20603656,32.10795607,35.20557911,43.2385
6595,SAT,32.107983,35.206276,32.10798287,35.20613033,32.10795498,35.20568329,42.2663
6625,SAT,32.107956,35.20642,32.10797540,35.20623762,32.10795086,35.20578953,42.3400
6655,SAT,32.107834,35.20647,32.10793377,35.20633060,32.10791353,35.20589514,41.1221
6685,SAT,32.107815,35.206562,32.10789097,35.20642105,32.10786390,35.20599555,40.2341
6715,SAT,32.10779,35.206696,32.10785065,35.20652249,32.10784638,35.20610069,39.7756
6745,SAT,32.107864,35.20672,32.10784347,35.20660378,32.10783638,35.20620569,37.5456
6775,SAT,32.107803,35.206882,32.10782831,35.20670488,32.10782571,35.20631174,37.0721
6805,SAT,32.10776,35.20702,32.10780605,35.20681929,32.10781577,35.20641713,37.9362
6835,SAT,32.107758,35.207108,32.10778756,35.20693003,32.10780477,35.20652313,38.4157
6865,SAT,32.10776,35.20718,32.10777467,35.20703011,32.10779444,35.20662908,37.8779
6895,SAT,32.10775,35.207264,32.10776387,35.20712304,32.10778344,35.20673408,36.7407
6925,SAT,32.107746,35.207382,32.10775602,35.20722068,32.10777344,35.20684008,35.9399
6955,SAT,32.10772,35.207508,32.10774377,35.20732681,32.10776244,35.20694508,36.0541
6985,SAT,32.1077,35.207626,32.10772853,35.20743854,32.10775579,35.20705215,36.5598
7015,SAT,32.107697,35.207726,32.10771577,35.20754886,32.10774611,35.20715720,37.0852
7045,SAT,32.10768,35.207806,32.10770208,35.20765058,32.10773988,35.20726406,36.6880
7075,SAT,32.107674,35.207928,32.10769061,35.20775608,32.10773027,35.20736999,36.6728
7105,SAT,32.107666,35.20803,32.10768058,35.20786063,32.10771685,35.20747454,36.6282
7135,SAT,32.107662,35.208138,32.10767270,35.20796622,32.10770338,35.20758069,36.5129
7165,SAT,32.107445,35.208157,32.10760572,35.20804742,32.10764381,35.20767602,35.2760
7195,SAT,32.107407,35.208225,32.10753517,35.20812000,32.10755614,35.20775354,34.6337
7225,SAT,32.107162,35.208176,32.10741011,35.20815450,32.10745917,35.20782283,31.7477
7254,SAT,32.10708,35.208214,32.10728600,35.20818167,32.10734075,35.20786000,30.9376
7284,SAT,32.10695,35.2082,32.10715745,35.20819335,32.10723349,35.20789403,29.4653
7314,SAT,32.106586,35.20738,32.10696131,35.20796447,32.10705737,35.20781104,17.9912
7344,SAT,32.106533,35.20736,32.10679272,35.20774604,32.10688730,35.20755848,20.5827
7374,SAT,32.10646,35.207355,32.10665257,35.20757448,32.10679684,35.20740503,22.6545
7404,SAT,32.106373,35.207344,32.10653509,35.20745888,32.10671312,35.20738891,20.8868
7434,SAT,32.106304,35.20741,32.10643887,35.20741280,32.10662564,35.20741242,20.7910
7464,SAT,32.106216,35.207417,32.10635082,35.20740099,32.10653866,35.20742411,21.0230
7494,SAT,32.106144,35.2074,32.10626993,35.20739854,32.10645121,35.20742848,20.3766
7524,SAT,32.106056,35.207405,32.10618843,35.20740101,32.10636080,35.20743738,19.4929
7554,SAT,32.105965,35.207397,32.10610420,35.20740081,32.10627259,35.20745077,19.3278
7584,SAT,32.105877,35.20741,32.10601824,35.20740368,32.10618240,35.20744907,18.7692
7614,SAT,32.106018,35.20671,32.10599633,35.20720631,32.10610154,35.20732836,16.4202
7644,SAT,32.106323,35.206413,32.10608048,35.20694033,32.10611133,35.20702757,8.9145
7674,SAT,32.106335,35.206318,32.10616989,35.20669571,32.10623528,35.20674302,8.5371
7704,SAT,32.106304,35.206234,32.10623335,35.20649635,32.10630138,35.20659121,11.7198
7734,SAT,32.106274,35.206142,32.10626451,35.20634079,32.10628404,35.20649058,14.2907
7764,SAT,32.106285,35.20604,32.10627983,35.20621456,32.10626881,35.20638958,16.5496
7794,SAT,32.106316,35.20591,32.10629354,35.20609616,32.10626368,35.20628293,17.9220
7824,SAT,32.106327,35.2058,32.10630557,35.20598263,32.10626291,35.20617453,18.7076
7854,SAT,32.1063,35.205685,32.10630683,35.20586913,32.10624818,35.20607339,20.3369
7884,SAT,32.106274,35.20561,32.10629842,35.20576653,32.10622246,35.20597295,21.2221
7914,SAT,32.10625,35.205498,32.10628285,35.20566329,32.10620171,35.20587089,21.5595
7944,SAT,32.10624,35.2054,32.10626673,35.20556213,32.10618596,35.20576759,21.3583
7974,SAT,32.10621,35.20529,32.10624617,35.20545888,32.10616865,35.20566417,21.1939
8004,SAT,32.106194,35.205208,32.10622616,35.20536128,32.10615451,35.20555888,20.2683
8034,SAT,32.106213,35.205097,32.10621724,35.20526079,32.10615152,35.20545037,19.3148
8064,SAT,32.10625,35.204975,32.10622370,35.20515396,32.10617102,35.20533866,18.3769
8094,SAT,32.106323,35.204887,32.10625303,35.20505105,32.10621765,35.20522832,17.1728
8124,SAT,32.10645,35.204792,32.10631590,35.20495070,32.10628398,35.20512410,16.7322
8154,SAT,32.10644,35.204697,32.10636618,35.20485266,32.10632570,35.20502499,16.8640
8184,SAT,32.10644,35.2046,32.10640161,35.20475566,32.10632287,35.20492040,17.8368
8214,SAT,32.106445,35.20447,32.10642413,35.20464961,32.10632987,35.20481740,18.9855
8244,SAT,32.106457,35.204365,32.10643949,35.20454204,32.10634110,35.20471374,19.5468
8274,SAT,32.106457,35.204258,32.10644814,35.20443365,32.10634190,35.20460902,20.3300
8304,SAT,32.106487,35.20418,32.10646137,35.20433364,32.10633365,35.20450288,21.3735
8334,SAT,32.106472,35.20405,32.10646732,35.20422683,32.10632716,35.20439629,22.3339
8363,SAT,32.106487,35.203968,32.10647484,35.20412637,32.10632320,35.20428941,22.8323
8393,SAT,32.106472,35.203842,32.10647582,35.20401947,32.10631491,35.20418278,23.6225
8423,SAT,32.106472,35.203724,32.10647527,35.20390841,32.10629753,35.20407723,25.3947
8453,SAT,32.106464,35.203632,32.10647189,35.20380153,32.10627713,35.20397348,27.0721
8483,SAT,32.106453,35.203514,32.10646567,35.20369202,32.10624763,35.20387035,29.5278
8513,SAT,32.106285,35.203434,32.10641263,35.20359072,32.10615952,35.20378012,33.3596
8543,SAT,32.105877,35.203472,32.10624877,35.20353072,32.10598717,35.20374044,35.2018
8573,SAT,32.105564,35.20367,32.10601685,35.20355315,32.10572981,35.20387577,44.1184
8603,SAT,32.10546,35.20373,32.10580013,35.20360577,32.10555246,35.20407904,52.4558
8633,VPR_FALLBACK,32.10513252621065,35.2049075087369,32.10555080,35.20399079,32.10545063,35.20415882,19.3745
8663,NO_FIX,,,32.10536871,35.20433470,32.10536538,35.20414776,17.6319
8693,VPR_FALLBACK,32.10513252621065,35.2049075087369,32.10525145,35.20459354,32.10527580,35.20416206,40.7775
