frame_count,start_seconds,sat_status,sat_inliers,vpr_triggered,vpr_best_inliers,vpr_best_ratio,source,raw_final_lat,raw_final_lon,raw_error_m,smoothed_lat,smoothed_lon,smoothed_error_m,frame_seconds
5636,188.002,ransac_fail,0,True,318,0.981,VPR_FALLBACK,32.10222827143475,35.20904174936344,127.01936224608697,32.10222914744732,35.209045611103406,126.6515859696577,0.6369657919276506
5666,189.002,ransac_fail,0,True,345,0.989,VPR_FALLBACK,32.10222827143475,35.20904174936344,127.01936224608697,32.10222896296435,35.2090427315498,126.92372708295423,0.6415025410242379
5696,190.003,ransac_fail,0,True,384,0.995,VPR_FALLBACK,32.102226271434745,35.20904174936344,127.02856008928566,32.10222827194799,35.20904173538814,127.02067671320188,0.6156812079716474
5726,191.004,ransac_fail,0,True,372,0.984,VPR_FALLBACK,32.10222827143475,35.20904274936344,126.87305384832874,32.10222809623221,35.20904197971546,126.9463649276186,0.6025991250062361
5756,192.005,ransac_fail,0,True,337,0.991,VPR_FALLBACK,32.10222827143475,35.20904274936344,126.92514055479131,32.10222803677867,35.20904220495233,126.97749522646073,0.6376278339885175
5786,193.006,ransac_fail,0,True,264,0.996,VPR_FALLBACK,32.10222727143475,35.20904274936344,126.92969415796932,32.1022278193956,35.209042394385946,126.96063291828092,0.6520095000742003
5816,194.007,ransac_fail,0,True,319,0.994,VPR_FALLBACK,32.102149818306444,35.21017374810779,24.555295930585192,32.102209461783296,35.20930813570733,102.14603916276567,0.6527315829880536
5846,195.008,ransac_fail,0,True,287,0.997,VPR_FALLBACK,32.1021724431568,35.210148642511236,25.23363167287175,32.10219743896446,35.209553582342195,79.11554670011795,0.8563608750700951
5876,196.009,ransac_fail,0,True,253,0.984,VPR_FALLBACK,32.102232016448454,35.20903921621028,127.33612993511888,32.10220179397803,35.209500205870846,84.1669178300682,0.6676002090098336
5906,197.01,ransac_fail,0,True,292,0.997,VPR_FALLBACK,32.102232016448454,35.20903921621028,127.2839586434179,32.10220818380551,35.20941015705053,92.51232685101031,0.7874598340131342
5936,198.011,ransac_fail,0,True,284,0.973,VPR_FALLBACK,32.102232016448454,35.20903921621028,126.65827978514736,32.10221508900924,35.2093071690926,101.5260100439218,0.7161991249304265
5966,199.011,ransac_fail,0,True,273,0.978,VPR_FALLBACK,32.102232016448454,35.20903921621028,125.00810133079379,32.102221199634116,35.209212958483356,108.7158150352552,0.5902352909324691
5996,200.012,ransac_fail,0,True,266,0.967,VPR_FALLBACK,32.102232016448454,35.20903921621028,123.25811824719541,32.10222580229305,35.209140327609326,113.7781988233899,0.6602495419792831
6026,201.013,ransac_fail,0,True,241,0.913,VPR_FALLBACK,32.102232016448454,35.20903921621028,121.75805031559142,32.102228809354514,35.20909202359057,116.80913713473954,0.5405593750765547
6056,202.014,ransac_fail,0,True,230,0.891,VPR_FALLBACK,32.102232016448454,35.20903921621028,120.21109876706377,32.102230529730356,35.209063963746026,117.89331575929077,0.7746021249331534
6086,203.015,ransac_fail,0,True,205,0.854,VPR_FALLBACK,32.102232016448454,35.20903921621028,118.763324639772,32.10223139807354,35.209049621425194,117.78954202678013,0.997983374982141
6116,204.016,ransac_fail,0,True,199,0.85,VPR_FALLBACK,32.102232016448454,35.20903921621028,117.22675845393763,32.102231786410236,35.209043140461134,116.85981943597606,0.8334719170816243
6145,204.983,ransac_fail,0,True,178,0.788,VPR_FALLBACK,32.102232016448454,35.20903921621028,115.61121969291966,32.1022319623645,35.20904022340971,115.51710556486042,0.9756556249922141
6175,205.984,ransac_fail,0,True,155,0.714,VPR_FALLBACK,32.10223101644845,35.20904121621028,113.90937478341004,32.10223178161276,35.209039685881706,114.04510258708267,0.9259053330169991
6205,206.985,ransac_fail,0,True,58,0.417,NO_FIX,,,,32.102231559467704,35.20904013017182,112.4876855031541,1.344971250044182
6235,207.986,ransac_fail,0,True,138,0.78,VPR_FALLBACK,32.10308826575368,35.20949078554038,107.53793140247869,32.102432684170054,35.20914608118541,100.92848348425497,1.0381820419570431
6265,208.987,ransac_fail,0,True,232,0.817,VPR_FALLBACK,32.10296714137843,35.209839222197736,76.88766748686805,32.10259453110354,35.20932806102806,86.22679351874305,1.006658666068688
6295,209.988,ransac_fail,0,True,108,0.61,NO_FIX,,,,32.10272872602222,35.209490195392505,77.24813814537217,1.0962882499443367
6325,210.989,ransac_fail,0,True,21,0.42,NO_FIX,,,,32.10282799337962,35.20961986757057,73.11690530648897,1.1142855830257758
6355,211.99,ransac_fail,0,True,18,0.474,NO_FIX,,,,32.102893471384405,35.209712963879284,71.72993896436532,0.8687870000721887
6385,212.991,ransac_fail,0,True,15,0.341,NO_FIX,,,,32.10293195991358,35.20977295950646,70.9483926636583,1.1081896669929847
6415,213.992,ransac_fail,0,True,13,0.26,NO_FIX,,,,32.102952105266624,35.209807664272105,70.21677002450699,0.8668667919700965
6445,214.992,ransac_fail,0,True,9,0.265,NO_FIX,,,,32.10296148512712,35.20982568263381,69.42673389373091,0.9854749999940395
6475,215.993,ransac_fail,0,True,7,0.241,NO_FIX,,,,32.102965365214786,35.20983407851129,68.3583948367437,1.0265039160149172
6505,216.994,ransac_fail,0,True,8,0.258,NO_FIX,,,,32.102966789070884,35.209837588725435,67.16394642147961,0.9357908749952912
6535,217.995,ransac_fail,0,True,35,0.625,NO_FIX,,,,32.10296725134194,35.20983890586741,66.04161612646524,1.1786641660146415
6565,218.996,ransac_fail,0,True,41,0.788,NO_FIX,,,,32.102967141378436,35.20983922219775,64.9972263848726,1.0141531670233235
6595,219.997,ransac_fail,0,True,40,0.769,NO_FIX,,,,32.102967141378436,35.20983922219775,59.93624818179077,1.058235542033799
6625,220.998,ransac_fail,0,True,43,0.827,NO_FIX,,,,32.102967141378436,35.20983922219775,59.65999766562484,0.9532668340252712
6655,221.999,ransac_fail,0,True,8,0.25,NO_FIX,,,,32.102967141378436,35.20983922219775,58.96831113906878,0.8771716669434682
6685,223.0,ransac_fail,0,True,8,0.229,NO_FIX,,,,32.102967141378436,35.20983922219775,58.38555582761561,0.966482084011659
6715,224.001,ransac_fail,0,True,6,0.25,NO_FIX,,,,32.102967141378436,35.20983922219775,58.75324616442065,0.9596455000573769
6745,225.001,ransac_fail,0,True,8,0.211,NO_FIX,,,,32.102967141378436,35.20983922219775,59.71730660275826,0.9219667089637369
6775,226.002,ransac_fail,0,True,43,0.935,NO_FIX,,,,32.102967141378436,35.20983922219775,47.08800463907761,0.9750640839338303
6805,227.003,ransac_fail,0,True,45,0.882,NO_FIX,,,,32.102967141378436,35.20983922219775,46.40298537546652,1.1721999159781262
6835,228.004,ransac_fail,0,True,49,0.925,NO_FIX,,,,32.102967141378436,35.20983922219775,46.32132703446171,1.0644747499609366
6865,229.005,ransac_fail,0,True,48,0.906,NO_FIX,,,,32.102967141378436,35.20983922219775,46.16687614469892,0.9118863750481978
6895,230.006,ransac_fail,0,True,66,0.957,NO_FIX,,,,32.102967141378436,35.20983922219775,46.33583446141512,0.9174604580039158
6925,231.007,ransac_fail,0,True,25,0.735,NO_FIX,,,,32.102967141378436,35.20983922219775,46.366417303162656,1.108501375070773
6955,232.008,ransac_fail,0,True,16,0.64,NO_FIX,,,,32.102967141378436,35.20983922219775,46.52174518104293,1.0702792920637876
6985,233.009,ransac_fail,0,True,8,0.2,NO_FIX,,,,32.102967141378436,35.20983922219775,46.61463008968153,1.1063906669151038
7015,234.01,ransac_fail,0,True,5,0.238,NO_FIX,,,,32.102967141378436,35.20983922219775,46.780843454676386,0.9889964170288295
7045,235.01,ransac_fail,0,True,90,0.738,NO_FIX,,,,32.102967141378436,35.20983922219775,47.0671673639958,1.171184790902771
7075,236.011,low_alt,0,True,87,0.757,NO_FIX,,,,32.102967141378436,35.20983922219775,47.46397883846524,0.8547772499732673
7105,237.012,low_alt,0,True,6,0.176,NO_FIX,,,,32.102967141378436,35.20983922219775,47.84038220232194,0.624177125049755
7135,238.013,low_alt,0,True,76,0.738,NO_FIX,,,,32.102967141378436,35.20983922219775,47.93514240431576,0.5827062090393156
7165,239.014,low_alt,0,True,72,0.699,NO_FIX,,,,32.102967141378436,35.20983922219775,47.70090627251155,0.8176254999125376
7195,240.015,low_alt,0,True,7,0.189,NO_FIX,,,,32.102967141378436,35.20983922219775,45.31317596252605,0.6211079999338835
7225,241.016,low_alt,0,True,38,0.826,NO_FIX,,,,32.102967141378436,35.20983922219775,41.33698155489074,0.7223891250323504
7254,241.983,low_alt,0,True,32,0.711,NO_FIX,,,,32.102967141378436,35.20983922219775,40.470510697755884,0.6523744160076603
7284,242.984,low_alt,0,True,75,0.815,NO_FIX,,,,32.102967141378436,35.20983922219775,41.8168111736432,0.8576621670508757
7314,243.985,low_alt,0,True,116,0.637,NO_FIX,,,,32.102967141378436,35.20983922219775,42.845479045118005,0.6705785000231117
7344,244.986,low_alt,0,True,211,0.773,VPR_FALLBACK,32.10259415660011,35.209656161322194,6.772731344875288,32.10287955123545,35.209796232968166,32.54503493887902,0.5906050420599058
7374,245.987,low_alt,0,True,188,0.743,VPR_FALLBACK,32.102599560422924,35.20965367094666,7.26499882203969,32.102797963520835,35.2097549820703,22.893716445786414,0.8696550410240889
7404,246.988,low_alt,0,True,135,0.758,VPR_FALLBACK,32.102599560422924,35.20965367094666,7.26499882203969,32.10272902724976,35.20972000576164,15.13334449157857,1.1277228749822825
7434,247.989,low_alt,0,True,94,0.648,NO_FIX,,,,32.102676917286736,35.20969346318134,9.9305858303906,1.0901100829942152
7464,248.99,low_alt,0,True,99,0.733,NO_FIX,,,,32.102641677596225,35.20967543506392,7.579717470655385,0.8864765410544351
7494,249.991,low_alt,0,True,80,0.53,NO_FIX,,,,32.102620358506435,35.20966447517414,6.708854876840675,0.8774556249845773
7524,250.991,low_alt,0,True,81,0.526,NO_FIX,,,,32.10260882090021,35.20965851138615,6.482293187862565,0.8216642499901354
7554,251.992,low_alt,0,True,87,0.608,NO_FIX,,,,32.10260323547089,35.209655606619336,7.0494647950169265,0.8373527090298012
7584,252.993,low_alt,0,True,72,0.477,NO_FIX,,,,32.10260081682478,35.20965434017051,7.231112120715081,1.145492082927376
7614,253.994,low_alt,0,True,53,0.381,NO_FIX,,,,32.10259988003611,35.20965384589737,6.748434631055673,1.2789298749994487
7644,254.995,low_alt,0,True,29,0.414,NO_FIX,,,,32.102599555517045,35.209653673207576,6.623120896084811,1.0010959589853883
7674,255.996,low_alt,0,True,12,0.267,NO_FIX,,,,32.10259956042293,35.20965367094667,6.687510468360446,0.9712570409756154
7704,256.997,low_alt,0,True,17,0.386,NO_FIX,,,,32.10259956042293,35.20965367094667,6.615970280742849,0.9870855830376968
7734,257.998,low_alt,0,True,36,0.514,NO_FIX,,,,32.10259956042293,35.20965367094667,6.642787400457711,1.0345664999913424
7764,258.999,low_alt,0,True,29,0.439,NO_FIX,,,,32.10259956042293,35.20965367094667,6.669068167529554,1.1723377909511328
